Category,Latitude,Longitude
Residential,27.7696064,85.3468051
Residential,27.7695575,85.346427
Residential,27.7678977,85.343474
Residential,27.7683266,85.3431238
Residential,27.7685294,85.3430422
Residential,27.7694927,85.3420953
Residential,27.769468,85.3420865
Residential,27.7694728,85.3420442
Residential,27.7694983,85.3421717
Residential,27.7691467,85.3419169
Residential,27.7689471,85.3421251
Residential,27.7693349,85.3430459
Residential,27.7699088,85.3432678
Residential,27.7694573,85.3444797
Residential,27.7689897,85.3450469
Residential,27.7688332,85.3450298
Residential,27.7695615,85.3444322
Residential,27.7689872,85.347249
Residential,27.768223,85.34595
Residential,27.7681804,85.3460538
Residential,27.7678882,85.3460822
Residential,27.7682336,85.3454817
Residential,27.7718649,85.3451137
Residential,27.7718146,85.3448997
Residential,27.7705253,85.3442217
Residential,27.7657282,85.349848
Residential,27.7732,85.351965
Residential,27.7710514,85.3503257
Residential,27.77226,85.3528753
Residential,27.7726475,85.3517736
Residential,27.7715186,85.349232
Residential,27.7711133,85.3491315
Residential,27.7716082,85.3493917
Residential,27.7685693,85.3552603
Residential,27.7691466,85.3545108
Residential,27.7681953,85.3536292
Residential,27.7718561,85.3449191
Residential,27.7713739,85.3447976
Residential,27.7704867,85.3439138
Residential,27.7721423,85.3448918
Residential,27.7711507,85.3490116
Residential,27.7718381,85.3505252
Residential,27.7718117,85.3507059
Residential,27.7721302,85.3510706
Residential,27.7661642,85.3500353
Residential,27.7664671,85.3504092
Residential,27.7664438,85.3503115
Residential,27.766203,85.3502586
Residential,27.7768661,85.340396
Residential,27.7681906,85.3533704
Residential,27.7671488,85.3526121
Residential,27.7741167,85.3533039
Residential,27.7708626,85.3463165
Residential,27.7711137,85.34626
Residential,27.7708873,85.3460656
Residential,27.771238,85.3460668
Residential,27.7714896,85.3456204
Residential,27.7711205,85.3463639
Residential,27.7709719,85.3461244
Residential,27.7710721,85.3454576
Residential,27.7710881,85.3461581
Residential,27.7710792,85.3463336
Residential,27.7711407,85.3457893
Residential,27.7708097,85.3460321
Residential,27.7709846,85.3458967
Residential,27.7707169,85.3461666
Residential,27.7685137,85.3456734
Residential,27.7677621,85.3453377
Residential,27.7684702,85.3467369
Residential,27.767586,85.3456384
Residential,27.7667675,85.3471798
Residential,27.767878,85.3451147
Residential,27.7681025,85.3455371
Residential,27.7686889,85.3515609
Residential,27.768517,85.3508893
Residential,27.7685978,85.3513031
Residential,27.769689,85.3482646
Residential,27.7683293,85.3515328
Residential,27.7713797,85.3516819
Residential,27.7714527,85.3511784
Residential,27.7697851,85.3539502
Residential,27.7696921,85.353991
Residential,27.7699133,85.3542067
Residential,27.7702279,85.3519175
Residential,27.7701614,85.352312
Residential,27.769871,85.3535599
Residential,27.7697686,85.3516947
Residential,27.7669736,85.3474481
Residential,27.7677873,85.3450858
Residential,27.7658089,85.3476866
Residential,27.7653344,85.3475604
Residential,27.7656034,85.3474167
Residential,27.7654646,85.3474747
Residential,27.7658003,85.3471953
Residential,27.7659354,85.3462393
Residential,27.7658738,85.3470784
Residential,27.7662108,85.3469067
Residential,27.772083,85.3559675
Residential,27.7720742,85.3557646
Residential,27.7702559,85.3497105
Residential,27.7699624,85.3480344
Residential,27.7699669,85.3481195
Residential,27.769991,85.3478038
Residential,27.7706848,85.3515464
Residential,27.7706209,85.3517177
Residential,27.7703725,85.3515697
Residential,27.769956,85.3516413
Residential,27.770135,85.3510917
Residential,27.769953,85.351328
Residential,27.7661558,85.343876
Residential,27.7660588,85.3478775
Residential,27.7717381,85.3449579
Residential,27.7720915,85.350933
Residential,27.7710761,85.3489759
Residential,27.7699418,85.3481458
Residential,27.770177,85.3487357
Residential,27.7703115,85.3485438
Residential,27.7699192,85.3480782
Residential,27.7716523,85.3574131
Residential,27.7720549,85.3571783
Residential,27.7721528,85.3561657
Residential,27.7720317,85.3560352
Residential,27.7720518,85.3561264
Residential,27.771985,85.3557371
Residential,27.771374,85.3477817
Residential,27.7697212,85.3477065
Residential,27.7669507,85.3487123
Residential,27.7672648,85.3485507
Residential,27.7699644,85.3541942
Residential,27.7677647,85.3528461
Residential,27.7679182,85.3527387
Residential,27.7676406,85.3528295
Residential,27.7667304,85.3508608
Residential,27.7752345,85.3544775
Residential,27.7707193,85.355027
Residential,27.7714172,85.3537491
Residential,27.7725681,85.3533078
Residential,27.7738484,85.3536791
Residential,27.7724007,85.3554918
Residential,27.7704828,85.3552647
Residential,27.7714969,85.3546554
Residential,27.771351,85.3544452
Residential,27.7729996,85.3550916
Residential,27.7731823,85.3540185
Residential,27.7728027,85.3538289
Residential,27.7728192,85.3538699
Residential,27.7721501,85.3551123
Residential,27.7727472,85.3546365
Residential,27.7717657,85.3546757
Residential,27.7715828,85.3547352
Residential,27.7705662,85.3549678
Residential,27.7708701,85.3552486
Residential,27.7713007,85.3551859
Residential,27.7711889,85.3550407
Residential,27.7728438,85.3552582
Residential,27.7732243,85.353827
Residential,27.7736227,85.3537574
Residential,27.7709443,85.3536625
Residential,27.7736528,85.3536481
Residential,27.7725017,85.3553614
Residential,27.7725559,85.3529787
Residential,27.7724783,85.355355
Residential,27.7728098,85.3552083
Residential,27.7721392,85.3540419
Residential,27.7715385,85.3546627
Residential,27.771189,85.3550179
Residential,27.7724241,85.3552948
Residential,27.7719883,85.3534083
Residential,27.7665651,85.3507682
Residential,27.7666116,85.3509641
Residential,27.766695,85.3507068
Residential,27.7667604,85.3511478
Residential,27.7676294,85.3512676
Residential,27.7683343,85.3473198
Residential,27.7670289,85.3470266
Residential,27.7676521,85.3476812
Residential,27.7671302,85.3463567
Residential,27.7671923,85.3460891
Residential,27.7678343,85.3454289
Residential,27.76771,85.3452583
Residential,27.7673245,85.352149
Residential,27.7723338,85.3428893
Residential,27.7739045,85.3415851
Residential,27.7737079,85.3413077
Residential,27.7734394,85.3455059
Residential,27.7683917,85.3508983
Residential,27.7684835,85.3511515
Residential,27.7684192,85.3505358
Residential,27.7560028,85.3432197
Residential,27.7660995,85.3501262
Residential,27.7660552,85.3457417
Residential,27.7660781,85.3457564
Residential,27.7660989,85.3457763
Residential,27.7654335,85.3442243
Residential,27.7657566,85.3459151
Residential,27.7656831,85.3456752
Residential,27.7654761,85.347457
Residential,27.7652154,85.3475203
Residential,27.7655439,85.3446869
Residential,27.7675226,85.344342
Residential,27.7653932,85.3472543
Residential,27.7660833,85.3444833
Residential,27.7665988,85.3465387
Residential,27.766758,85.345627
Residential,27.7657531,85.3440681
Residential,27.7664984,85.3467111
Residential,27.7666546,85.3466483
Residential,27.7668568,85.3440812
Residential,27.7655783,85.3439472
Residential,27.7669319,85.346406
Residential,27.7656815,85.3471915
Residential,27.7662796,85.3471503
Residential,27.7755031,85.3441468
Residential,27.7723877,85.3454197
Residential,27.7756302,85.3433125
Residential,27.7763928,85.3435647
Residential,27.7753266,85.3420216
Residential,27.7712527,85.3556464
Residential,27.7671592,85.3495158
Residential,27.7670647,85.3492819
Residential,27.7680367,85.3528423
Residential,27.76782,85.3526719
Residential,27.767165,85.3492777
Residential,27.7665901,85.3487923
Residential,27.7664907,85.3490756
Residential,27.7678082,85.3527329
Residential,27.7707888,85.3518883
Residential,27.7707716,85.3516966
Residential,27.7709267,85.3514833
Residential,27.7694208,85.3522956
Residential,27.7691649,85.3526386
Residential,27.7691753,85.3522895
Residential,27.769085,85.3523404
Residential,27.769422,85.3519997
Residential,27.7693701,85.3517941
Residential,27.7769612,85.34266
Residential,27.7760208,85.341506
Residential,27.7663136,85.3492277
Residential,27.7663976,85.3493887
Residential,27.7670084,85.3486483
Residential,27.7660897,85.3498328
Residential,27.7662326,85.3495868
Residential,27.7663051,85.3495984
Residential,27.7668606,85.3483519
Residential,27.7663874,85.3496167
Residential,27.7709891,85.3463176
Residential,27.7707305,85.3461382
Residential,27.7720763,85.3467041
Residential,27.7722618,85.3472692
Residential,27.7733759,85.350756
Residential,27.7715882,85.3460584
Residential,27.7769716,85.3396808
Residential,27.777003,85.3398616
Residential,27.7746702,85.3415965
Residential,27.7710012,85.3517957
Residential,27.7710131,85.3515598
Residential,27.7710097,85.3515373
Residential,27.7707933,85.35143
Residential,27.7709377,85.3513597
Residential,27.7701449,85.3489488
Residential,27.7708995,85.3515754
Residential,27.7708474,85.3513835
Residential,27.7707549,85.3516698
Residential,27.7713421,85.351783
Residential,27.7704642,85.3486728
Residential,27.7700633,85.3508967
Residential,27.7684881,85.35159
Residential,27.7683438,85.3488193
Residential,27.7681014,85.3507227
Residential,27.7669226,85.348419
Residential,27.7668731,85.3488056
Residential,27.766331,85.3494045
Residential,27.7660917,85.3498018
Residential,27.7661861,85.3499781
Residential,27.7661796,85.3498533
Residential,27.7661226,85.3493099
Residential,27.7689448,85.3494565
Residential,27.768912,85.3509595
Residential,27.7692123,85.3497693
Residential,27.7686718,85.3481474
Residential,27.7690787,85.3494253
Residential,27.7692145,85.3489405
Residential,27.769283,85.3489712
Residential,27.7684062,85.3493032
Residential,27.7680785,85.3491549
Residential,27.768909,85.3511554
Residential,27.7691418,85.3513464
Residential,27.7693929,85.349828
Residential,27.768349,85.3516166
Residential,27.7685267,85.351487
Residential,27.769075,85.3498505
Residential,27.7693313,85.3479069
Residential,27.7682961,85.3460579
Residential,27.7679849,85.3462299
Residential,27.7672292,85.347121
Residential,27.7675886,85.3462283
Residential,27.7677954,85.3451379
Residential,27.7710607,85.3491196
Residential,27.7714857,85.3496519
Residential,27.772191,85.3517069
Residential,27.7720003,85.3503084
Residential,27.7713956,85.3504435
Residential,27.7714441,85.3523858
Residential,27.7666095,85.3497103
Residential,27.7665991,85.3496515
Residential,27.7665643,85.3496284
Residential,27.7665808,85.3498574
Residential,27.7665815,85.3498818
Residential,27.7674939,85.3505135
Residential,27.7658173,85.3455067
Residential,27.7734659,85.3549136
Residential,27.7728604,85.3578491
Residential,27.7728788,85.3580616
Residential,27.7722981,85.358313
Residential,27.7744213,85.3552457
Residential,27.7723829,85.3582414
Residential,27.7741957,85.3557351
Residential,27.7723354,85.3575403
Residential,27.7661125,85.3461534
Residential,27.7666453,85.3438692
Residential,27.7665286,85.3464307
Residential,27.76589,85.34604
Residential,27.7721693,85.3511547
Residential,27.7657529,85.3477685
Residential,27.7661069,85.3473298
Residential,27.7656935,85.3452143
Residential,27.7655883,85.3466323
Residential,27.7655598,85.3465378
Residential,27.7656789,85.3439862
Residential,27.7659553,85.3440607
Residential,27.7659327,85.3441919
Residential,27.7656409,85.3446506
Residential,27.7709099,85.3559287
Residential,27.7719204,85.3554573
Residential,27.7697762,85.3558608
Residential,27.7696049,85.3557322
Residential,27.7705306,85.3561599
Residential,27.7698567,85.3559926
Residential,27.7709927,85.3558892
Residential,27.771791,85.3558688
Residential,27.7675286,85.3480183
Residential,27.7670031,85.3468477
Residential,27.7672639,85.3455097
Residential,27.7672949,85.3457087
Residential,27.7667654,85.3493742
Residential,27.7666332,85.3498006
Residential,27.7698703,85.3544591
Residential,27.7698593,85.3543894
Residential,27.7698785,85.3544564
Residential,27.7693467,85.3551455
Residential,27.7686472,85.3524069
Residential,27.7686502,85.3523976
Residential,27.772037,85.3451929
Residential,27.7731497,85.345351
Residential,27.7741092,85.3439333
Residential,27.7741178,85.345851
Residential,27.7664701,85.3499069
Residential,27.774798,85.3440771
Residential,27.7722117,85.3453838
Residential,27.7665208,85.350232
Residential,27.7750186,85.3441443
Residential,27.7752029,85.3440011
Residential,27.7752093,85.3436787
Residential,27.7761175,85.3425595
Residential,27.7759895,85.3424894
Residential,27.7778669,85.3488138
Residential,27.7675821,85.3505292
Residential,27.7685819,85.3514276
Residential,27.7756385,85.343958
Residential,27.7673723,85.3506706
Residential,27.7673292,85.3506388
Residential,27.7661502,85.3500764
Residential,27.7660542,85.3478843
Residential,27.7661649,85.3499992
Residential,27.7679668,85.3528027
Residential,27.7659533,85.3478922
Residential,27.7683454,85.3518465
Residential,27.765802,85.3478483
Residential,27.7662704,85.3503134
Residential,27.7658416,85.347755
Residential,27.766256,85.3502144
Residential,27.7683879,85.3522682
Residential,27.7683772,85.3518874
Residential,27.7663647,85.3502504
Residential,27.7663043,85.3502906
Residential,27.7678799,85.3525291
Residential,27.7663206,85.3502734
Residential,27.7657301,85.348712
Residential,27.7655847,85.3493228
Residential,27.7657887,85.3497929
Residential,27.7657299,85.3493867
Residential,27.7657981,85.3500907
Residential,27.7658405,85.349274
Residential,27.7658894,85.3493786
Residential,27.7656329,85.3493064
Residential,27.7656116,85.3493129
Residential,27.7679503,85.3498432
Residential,27.7678098,85.3496522
Residential,27.768637,85.3497448
Residential,27.7672923,85.3487734
Residential,27.76854,85.3502593
Residential,27.7687183,85.3494833
Residential,27.7696769,85.3483302
Residential,27.7687673,85.3509736
Residential,27.7684517,85.3490374
Residential,27.7684055,85.3508094
Residential,27.7675101,85.3468026
Residential,27.7672621,85.3465528
Residential,27.7671767,85.3460316
Residential,27.7679133,85.3459537
Residential,27.768433,85.3460127
Residential,27.768355,85.3464349
Residential,27.7682595,85.3452786
Residential,27.7712847,85.3517853
Residential,27.7715473,85.3519969
Residential,27.7703445,85.3504321
Residential,27.7713062,85.3492745
Residential,27.7715999,85.3515894
Residential,27.7715368,85.351702
Residential,27.7687777,85.3525353
Residential,27.7688012,85.3525558
Residential,27.7687282,85.3524683
Residential,27.7683561,85.3528247
Residential,27.7682782,85.3528752
Residential,27.7670145,85.3522144
Residential,27.7669258,85.351818
Residential,27.7669601,85.3522978
Residential,27.7669949,85.3521865
Residential,27.7668786,85.3517946
Residential,27.7669418,85.3519079
Residential,27.7657148,85.347149
Residential,27.7658433,85.3480537
Residential,27.7658188,85.3470282
Residential,27.7655052,85.3467257
Residential,27.7658586,85.3479623
Residential,27.7657283,85.3475979
Residential,27.7654771,85.3475252
Residential,27.7653877,85.3472226
Residential,27.7659144,85.3460921
Residential,27.7655594,85.3451484
Residential,27.7661315,85.3471576
Residential,27.7657756,85.3474951
Residential,27.7654534,85.3447801
Residential,27.7656519,85.3448664
Residential,27.7652031,85.346337
Residential,27.7664698,85.3454676
Residential,27.7662631,85.346196
Residential,27.7653178,85.3475692
Residential,27.7657852,85.3478992
Residential,27.7658722,85.3441985
Residential,27.7655655,85.3478339
Residential,27.7654955,85.3473971
Residential,27.7653922,85.3474697
Residential,27.7653554,85.3473942
Residential,27.7655837,85.3474378
Residential,27.7665905,85.3464507
Residential,27.7659065,85.347003
Residential,27.7660015,85.347156
Residential,27.76642,85.3470697
Residential,27.7657848,85.3473747
Residential,27.7657267,85.3473074
Residential,27.7661341,85.3457446
Residential,27.7661,85.345794
Residential,27.7666265,85.3466646
Residential,27.7666755,85.3466287
Residential,27.7669737,85.3449741
Residential,27.7666259,85.3465936
Residential,27.7666198,85.3464922
Residential,27.7663972,85.3438986
Residential,27.7656912,85.3474832
Residential,27.7665386,85.3499454
Residential,27.767711,85.3513415
Residential,27.7672073,85.3517617
Residential,27.7673942,85.3522916
Residential,27.7675548,85.3528999
Residential,27.7721113,85.356288
Residential,27.7708044,85.3572956
Residential,27.7718348,85.3565534
Residential,27.771488,85.3574587
Residential,27.7693659,85.3556889
Residential,27.772161,85.3564921
Residential,27.7703192,85.3572142
Residential,27.7752724,85.3431704
Residential,27.7722508,85.354488
Residential,27.771733,85.354094
Residential,27.7716396,85.3543023
Residential,27.7731133,85.3533477
Residential,27.7712548,85.3549243
Residential,27.7724443,85.358584
Residential,27.7655114,85.3465519
Residential,27.7752063,85.3543083
Residential,27.7660083,85.3476371
Residential,27.76632,85.3476851
Residential,27.7718766,85.3541304
Residential,27.7692799,85.3518028
Residential,27.7694017,85.3515154
Residential,27.7693473,85.3516481
Residential,27.7685264,85.3528973
Residential,27.7685402,85.3528794
Residential,27.7694462,85.3518689
Residential,27.7694647,85.3518311
Residential,27.7757619,85.3439553
Residential,27.7759011,85.3444318
Residential,27.7665492,85.3491054
Residential,27.7664361,85.3500289
Residential,27.7679906,85.352393
Residential,27.7755222,85.3442078
Residential,27.7753356,85.3442031
Residential,27.7763871,85.3434804
Residential,27.7659148,85.3476243
Residential,27.7728543,85.354947
Residential,27.7679686,85.3523645
Residential,27.7741005,85.3438294
Residential,27.7741101,85.3438202
Residential,27.7678566,85.3528037
Residential,27.7769329,85.3429015
Residential,27.7664113,85.3500233
Residential,27.766398,85.3500353
Residential,27.7664749,85.3503045
Residential,27.7764168,85.3425425
Residential,27.7681816,85.3511232
Residential,27.7682333,85.351107
Residential,27.7765067,85.3426147
Residential,27.7678522,85.3511277
Residential,27.767201,85.3508165
Residential,27.7751321,85.3417531
Residential,27.7708449,85.3444634
Residential,27.7755446,85.3403635
Residential,27.7669608,85.3507647
Residential,27.7763471,85.3403854
Residential,27.7755796,85.3401822
Residential,27.7761087,85.3405692
Residential,27.765747,85.3494696
Residential,27.767576,85.351249
Residential,27.7676251,85.3515725
Residential,27.7677358,85.3497595
Residential,27.7684233,85.3481133
Residential,27.7684366,85.3481872
Residential,27.7684637,85.3480519
Residential,27.7687078,85.3480559
Residential,27.7674355,85.3488842
Residential,27.7684436,85.3496663
Residential,27.7661552,85.3476048
Residential,27.7659815,85.3474827
Residential,27.7657711,85.3454811
Residential,27.7662473,85.3477147
Residential,27.7662989,85.3474393
Residential,27.7683945,85.3466054
Residential,27.7679589,85.3449444
Residential,27.7673718,85.3456003
Residential,27.7680816,85.3453619
Residential,27.768048,85.3506152
Residential,27.7686734,85.3497
Residential,27.7685899,85.348064
Residential,27.768449,85.3479857
Residential,27.7687282,85.3478456
Residential,27.7684649,85.34795
Residential,27.7678601,85.3496398
Residential,27.7742581,85.3553529
Residential,27.7726957,85.358651
Residential,27.7731443,85.3585411
Residential,27.7674359,85.3498701
Residential,27.766392,85.3488792
Residential,27.7667536,85.3493281
Residential,27.7668237,85.3493127
Residential,27.7664751,85.3498766
Residential,27.7663685,85.3499963
Residential,27.7729927,85.3534716
Residential,27.7691217,85.35572
Residential,27.7690569,85.3557421
Residential,27.7689153,85.355765
Residential,27.7685728,85.3532346
Residential,27.7686922,85.3527919
Residential,27.7679814,85.3538252
Residential,27.7687933,85.3551117
Residential,27.7712482,85.3515706
Residential,27.7702909,85.3502992
Residential,27.7710776,85.3516985
Residential,27.7711667,85.3516732
Residential,27.7708095,85.3517259
Residential,27.766495,85.3501067
Residential,27.767084,85.3460713
Residential,27.767953,85.3449635
Residential,27.7683356,85.3458411
Residential,27.7676799,85.3457149
Residential,27.7664695,85.347148
Residential,27.7683307,85.3459213
Residential,27.7678617,85.3455815
Residential,27.7687283,85.3461682
Residential,27.7677776,85.3452803
Residential,27.7775128,85.3436951
Residential,27.773404,85.3516708
Residential,27.7761667,85.3545967
Residential,27.7763406,85.3542251
Residential,27.7762535,85.3546191
Residential,27.7763923,85.3542295
Residential,27.7765559,85.3547065
Residential,27.775915,85.3542798
Residential,27.7664558,85.3501017
Residential,27.7678264,85.3464385
Residential,27.7673509,85.3455904
Residential,27.7684749,85.3455879
Residential,27.7683807,85.346275
Residential,27.768095,85.3453432
Residential,27.767472,85.3467734
Residential,27.7664706,85.3501925
Residential,27.766818,85.3496429
Residential,27.7713218,85.3438851
Residential,27.7711854,85.3435037
Residential,27.7734135,85.3515492
Residential,27.7756643,85.3546995
Residential,27.7761883,85.3544947
Residential,27.7760694,85.3543735
Residential,27.7750137,85.3536266
Residential,27.7711791,85.3436239
Residential,27.7716495,85.3421554
Residential,27.7667412,85.3502234
Residential,27.7756029,85.341477
Residential,27.7666156,85.3503259
Residential,27.7667065,85.3503053
Residential,27.7715063,85.3418039
Residential,27.7716044,85.3441649
Residential,27.7715791,85.3442252
Residential,27.7679327,85.3527845
Residential,27.7720532,85.3436695
Residential,27.7723317,85.3429667
Residential,27.7682882,85.3454114
Residential,27.7676922,85.3470385
Residential,27.7671974,85.3463444
Residential,27.7677041,85.3461026
Residential,27.7680752,85.3453717
Residential,27.7691287,85.3476087
Residential,27.7679324,85.3450035
Residential,27.7684987,85.3456816
Residential,27.7678053,85.3451034
Residential,27.7761335,85.3416092
Residential,27.7733809,85.34321
Residential,27.7733874,85.3431372
Residential,27.7678313,85.3528378
Residential,27.7679063,85.3529621
Residential,27.7672853,85.3473014
Residential,27.7672595,85.3472023
Residential,27.767676,85.3458687
Residential,27.7667416,85.3472633
Residential,27.7676131,85.3455184
Residential,27.7675541,85.3479569
Residential,27.7690887,85.3514579
Residential,27.7697986,85.3489379
Residential,27.7691883,85.3491347
Residential,27.7691337,85.3507178
Residential,27.7654006,85.3471725
Residential,27.76601,85.3473067
Residential,27.7658749,85.3469598
Residential,27.7658684,85.3477416
Residential,27.7653385,85.3469821
Residential,27.7653752,85.347464
Residential,27.7713733,85.3548833
Residential,27.7674973,85.3461996
Residential,27.77166,85.3545955
Residential,27.7715924,85.3547638
Residential,27.7723899,85.355001
Residential,27.7747279,85.3539716
Residential,27.7701262,85.3541823
Residential,27.7700167,85.3548222
Residential,27.7722097,85.3533182
Residential,27.771807,85.3541083
Residential,27.7718518,85.3543117
Residential,27.7655546,85.3459764
Residential,27.7656208,85.3472163
Residential,27.7654813,85.3447814
Residential,27.765599,85.347856
Residential,27.7661474,85.3459977
Residential,27.7657872,85.346843
Residential,27.7667576,85.3440335
Residential,27.7651847,85.3462062
Residential,27.7661434,85.3468327
Residential,27.7653204,85.3465478
Residential,27.7654679,85.3444107
Residential,27.7666217,85.3462717
Residential,27.7657574,85.347209
Residential,27.7656615,85.3442972
Residential,27.7655204,85.3446692
Residential,27.7718138,85.3504544
Residential,27.771599,85.3499025
Residential,27.7711811,85.3491685
Residential,27.7708932,85.3493429
Residential,27.7665812,85.3502325
Residential,27.7684069,85.3495072
Residential,27.7684381,85.3504735
Residential,27.7697482,85.3480528
Residential,27.7691136,85.3509491
Residential,27.7763372,85.3426771
Residential,27.7757754,85.3439125
Residential,27.776395,85.34255
Residential,27.7752496,85.3415473
Residential,27.7707803,85.3442562
Residential,27.771219,85.3438715
Residential,27.7716777,85.3443278
Residential,27.7711798,85.3440057
Residential,27.775204,85.3440348
Residential,27.7665004,85.3490533
Residential,27.7676617,85.3527569
Residential,27.7678715,85.3450267
Residential,27.7672519,85.3456504
Residential,27.7668104,85.351336
Residential,27.7705393,85.3517061
Residential,27.7695378,85.3512306
Residential,27.7671585,85.3518292
Residential,27.7670433,85.3518834
Residential,27.7713313,85.3494442
Residential,27.7723293,85.3521623
Residential,27.7727232,85.3507615
Residential,27.7719094,85.3502038
Residential,27.7715882,85.3519845
Residential,27.7731976,85.3511474
Residential,27.7729168,85.3516395
Residential,27.7732472,85.3512727
Residential,27.7735148,85.3517449
Residential,27.7741047,85.3533404
Residential,27.7728917,85.3507729
Residential,27.7725477,85.3504393
Residential,27.7700522,85.3533011
Residential,27.7691415,85.3525111
Residential,27.7693554,85.3519677
Residential,27.7694413,85.35205
Residential,27.7693401,85.3526489
Residential,27.7685915,85.3537557
Residential,27.7674307,85.3530017
Residential,27.7703986,85.3535065
Residential,27.7739451,85.3524533
Residential,27.771363,85.3489427
Residential,27.7673838,85.3523026
Residential,27.7715414,85.3495697
Residential,27.7682442,85.3502644
Residential,27.7677644,85.3515658
Residential,27.7677005,85.351685
Residential,27.7676587,85.3527442
Residential,27.7674371,85.3507636
Residential,27.767514,85.3529953
Residential,27.7709384,85.3461797
Residential,27.7716566,85.3466328
Residential,27.7725819,85.3500672
Residential,27.7711174,85.3466158
Residential,27.7708951,85.3477078
Residential,27.7733569,85.3506706
Residential,27.7710516,85.3466292
Residential,27.7680907,85.348631
Residential,27.7679579,85.3486887
Residential,27.7677836,85.3483765
Residential,27.7677573,85.3483805
Residential,27.7676551,85.3480958
Residential,27.7677856,85.3482157
Residential,27.7679823,85.3487102
Residential,27.768085,85.3481379
Residential,27.7679389,85.3485021
Residential,27.7681003,85.3485927
Residential,27.7714344,85.3477182
Residential,27.7710984,85.3490589
Residential,27.77106,85.3500662
Residential,27.7708981,85.3503045
Residential,27.7740618,85.3533968
Residential,27.7710367,85.3505151
Residential,27.7711077,85.3512678
Residential,27.772583,85.3518395
Residential,27.7711971,85.3513862
Residential,27.7722202,85.3513004
Residential,27.7713716,85.3504518
Residential,27.7728203,85.3507959
Residential,27.7730375,85.350767
Residential,27.7731425,85.3507204
Residential,27.77099,85.3491083
Residential,27.7710411,85.3498412
Residential,27.7716387,85.3520367
Residential,27.7717126,85.352093
Residential,27.7719928,85.3516918
Residential,27.770945,85.3499179
Residential,27.7722623,85.3503097
Residential,27.7730483,85.3513551
Residential,27.7713552,85.3488041
Residential,27.7718646,85.3523084
Residential,27.7720254,85.3506416
Residential,27.7731526,85.3506731
Residential,27.7670538,85.3523277
Residential,27.7671138,85.3523552
Residential,27.7685714,85.3498041
Residential,27.7693688,85.3499355
Residential,27.768528,85.3488985
Residential,27.7689132,85.347956
Residential,27.7670813,85.3524696
Residential,27.7667613,85.3475692
Residential,27.7670089,85.3463638
Residential,27.7677291,85.3469597
Residential,27.7681263,85.34755
Residential,27.7675677,85.3475987
Residential,27.7676294,85.3455946
Residential,27.7680335,85.345123
Residential,27.7685248,85.3457923
Residential,27.7684367,85.345541
Residential,27.7678519,85.3451386
Residential,27.7681064,85.345107
Residential,27.7683846,85.3453994
Residential,27.7675034,85.3479638
Residential,27.7674265,85.3454956
Residential,27.7675055,85.345295
Residential,27.76756,85.345995
Residential,27.7669702,85.3507083
Residential,27.7675015,85.3488753
Residential,27.7683082,85.3518557
Residential,27.7682813,85.3508219
Residential,27.7685853,85.3515765
Residential,27.7682291,85.3490429
Residential,27.768815,85.350005
Residential,27.7689202,85.3492168
Residential,27.7695189,85.3494496
Residential,27.7689833,85.3492733
Residential,27.7688417,85.3506981
Residential,27.7725596,85.3522436
Residential,27.7708855,85.3511111
Residential,27.7729476,85.3507674
Residential,27.7668849,85.351759
Residential,27.7669133,85.3519033
Residential,27.772987,85.3519764
Residential,27.7731584,85.3506665
Residential,27.7741089,85.3534083
Residential,27.7709614,85.3511136
Residential,27.7669871,85.3517674
Residential,27.7665443,85.3494617
Residential,27.7731255,85.3411345
Residential,27.7741274,85.3417966
Residential,27.7734814,85.3409199
Residential,27.7736813,85.3417658
Residential,27.765889,85.349297
Residential,27.767397,85.3472772
Residential,27.7684267,85.345345
Residential,27.7677219,85.3453985
Residential,27.7666509,85.3472111
Residential,27.7676459,85.3463836
Residential,27.7684181,85.3452258
Residential,27.7675622,85.3463824
Residential,27.7681432,85.3451354
Residential,27.7766359,85.3424938
Residential,27.774085,85.341875
Residential,27.7697748,85.3481027
Residential,27.7697098,85.3489501
Residential,27.7691089,85.3505613
Residential,27.7737892,85.3418388
Residential,27.7739059,85.3416172
Residential,27.7737954,85.3414422
Residential,27.7660576,85.3437838
Residential,27.7664952,85.3463558
Residential,27.76604,85.3466001
Residential,27.7655113,85.3469533
Residential,27.765541,85.3473292
Residential,27.7660987,85.3442296
Residential,27.7660883,85.3441617
Residential,27.7662914,85.3461673
Residential,27.7658254,85.3470682
Residential,27.7654756,85.3474159
Residential,27.7654927,85.3441008
Residential,27.7652715,85.3442061
Residential,27.7658719,85.3472058
Residential,27.7654268,85.3470126
Residential,27.76611,85.3466533
Residential,27.7654632,85.344148
Residential,27.7659948,85.3442518
Residential,27.7667302,85.3456144
Residential,27.7653308,85.3472523
Residential,27.7655793,85.3469932
Residential,27.7661773,85.3468018
Residential,27.7658464,85.3464635
Residential,27.7664244,85.3468397
Residential,27.7658642,85.3456137
Residential,27.7654244,85.3468217
Residential,27.7657778,85.3470508
Residential,27.7653743,85.3465334
Residential,27.765485,85.346875
Residential,27.7652352,85.3446356
Residential,27.7657264,85.3441006
Residential,27.765786,85.344052
Residential,27.7658395,85.3473848
Residential,27.7656783,85.3466731
Residential,27.7655803,85.3452424
Residential,27.7659815,85.3444641
Residential,27.7655345,85.3475731
Residential,27.7656007,85.3473421
Residential,27.7660938,85.3470878
